facture_id;devis_id;client_id;type_client;agence;date_facture;mois;exercice;date_echeance;delai_contractuel_j;montant_ht;taux_tva;montant_ttc;profil_paiement;date_paiement;statut_facture
FAC-00778;DEV-01952;CLI-0372;Professionnel;Bordeaux;2025-07-17;2025-07;2025-2026;2025-08-16;30;20846.51;0.2;25015.81;Litigieux;;En retard
FAC-00779;DEV-01954;CLI-0060;Particulier;Toulouse;2025-08-04;2025-08;2025-2026;2025-08-19;15;357.13;0.2;428.56;Standard;2025-09-05;Payée
FAC-00780;DEV-01955;CLI-0573;Particulier;Bordeaux;2025-07-23;2025-07;2025-2026;2025-08-07;15;1374.89;0.2;1649.87;Bon payeur;2025-07-30;Payée
FAC-00781;DEV-01957;CLI-0440;Particulier;Bordeaux;2025-07-01;2025-07;2025-2026;2025-07-16;15;1446.62;0.1;1591.28;Litigieux;2026-01-08;Payée
FAC-00782;DEV-01958;CLI-0263;Syndic;Bordeaux;2025-07-21;2025-07;2025-2026;2025-09-19;60;20891.47;0.2;25069.76;Standard;2025-10-22;Payée
FAC-00783;DEV-01961;CLI-0591;Professionnel;Montpellier;2025-07-21;2025-07;2025-2026;2025-08-20;30;3324.87;0.2;3989.84;Bon payeur;2025-08-25;Payée
FAC-00784;DEV-01962;CLI-0636;Particulier;Bordeaux;2025-08-04;2025-08;2025-2026;2025-08-19;15;1625.88;0.2;1951.06;Bon payeur;2025-08-24;Payée
FAC-00785;DEV-01963;CLI-0063;Particulier;Bordeaux;2025-07-22;2025-07;2025-2026;2025-08-06;15;5342.55;0.1;5876.81;Standard;2025-07-23;Payée
FAC-00786;DEV-01965;CLI-0014;Particulier;Bordeaux;2025-08-05;2025-08;2025-2026;2025-08-20;15;4309.52;0.1;4740.47;Bon payeur;2025-08-06;Payée
FAC-00787;DEV-01969;CLI-0157;Particulier;Bordeaux;2025-07-30;2025-07;2025-2026;2025-08-14;15;336.09;0.2;403.31;Lent;2025-12-07;Payée
FAC-00788;DEV-01970;CLI-0678;Particulier;Bordeaux;2025-08-05;2025-08;2025-2026;2025-08-20;15;11015.87;0.2;13219.04;Litigieux;2026-03-30;Payée
FAC-00789;DEV-01972;CLI-0249;Particulier;Toulouse;2025-08-01;2025-08;2025-2026;2025-08-16;15;353.31;0.2;423.97;Lent;2025-09-16;Payée
FAC-00790;DEV-01983;CLI-0003;Professionnel;Toulouse;2025-08-05;2025-08;2025-2026;2025-09-04;30;822.92;0.2;987.5;Standard;2025-10-02;Payée
FAC-00791;DEV-01984;CLI-0270;Particulier;Bordeaux;2025-07-11;2025-07;2025-2026;2025-07-26;15;9835.68;0.2;11802.82;Bon payeur;2025-07-31;Payée
FAC-00792;DEV-01990;CLI-0313;Syndic;Bordeaux;2025-08-13;2025-08;2025-2026;2025-10-12;60;4125.47;0.2;4950.56;Litigieux;2026-01-23;Payée
FAC-00793;DEV-01993;CLI-0337;Particulier;Toulouse;2025-07-21;2025-07;2025-2026;2025-08-05;15;3578.23;0.1;3936.05;Standard;2025-08-03;Payée
FAC-00794;DEV-01996;CLI-0525;Particulier;Bordeaux;2025-07-31;2025-07;2025-2026;2025-08-15;15;457.93;0.2;549.52;Bon payeur;2025-08-01;Payée
FAC-00795;DEV-01997;CLI-0574;Particulier;Toulouse;2025-07-17;2025-07;2025-2026;2025-08-01;15;254.46;0.2;305.35;Standard;2025-07-18;Payée
FAC-00796;DEV-01998;CLI-0571;Particulier;Montpellier;2025-07-10;2025-07;2025-2026;2025-07-25;15;1175.44;0.1;1292.98;Bon payeur;2025-07-14;Payée
FAC-00797;DEV-01999;CLI-0573;Particulier;Bordeaux;2025-07-11;2025-07;2025-2026;2025-07-26;15;1019.88;0.1;1121.87;Bon payeur;2025-07-26;Payée
FAC-00798;DEV-02001;CLI-0388;Particulier;Toulouse;2025-08-12;2025-08;2025-2026;2025-08-27;15;6538.81;0.1;7192.69;Standard;2025-08-17;Payée
FAC-00799;DEV-02005;CLI-0220;Particulier;Bordeaux;2025-07-14;2025-07;2025-2026;2025-07-29;15;8944.51;0.2;10733.41;Standard;2025-07-15;Payée
FAC-00800;DEV-02006;CLI-0067;Professionnel;Bordeaux;2025-08-19;2025-08;2025-2026;2025-09-18;30;546.87;0.2;656.24;Standard;2025-10-12;Payée
FAC-00801;DEV-02007;CLI-0336;Particulier;Toulouse;2025-07-22;2025-07;2025-2026;2025-08-06;15;2004.84;0.2;2405.81;Standard;2025-07-30;Payée
FAC-00802;DEV-02009;CLI-0489;Particulier;Bordeaux;2025-07-28;2025-07;2025-2026;2025-08-12;15;1457.59;0.1;1603.35;Standard;2025-08-20;Payée
FAC-00803;DEV-02010;CLI-0002;Particulier;Bordeaux;2025-07-25;2025-07;2025-2026;2025-08-09;15;291.78;0.2;350.14;Bon payeur;2025-07-26;Payée
FAC-00804;DEV-02011;CLI-0651;Professionnel;Toulouse;2025-07-21;2025-07;2025-2026;2025-08-20;30;18535.7;0.2;22242.84;Standard;2025-09-12;Payée
FAC-00805;DEV-02014;CLI-0152;Particulier;Bordeaux;2025-08-18;2025-08;2025-2026;2025-09-02;15;1337.98;0.1;1471.78;Standard;2025-09-02;Payée
FAC-00806;DEV-02015;CLI-0659;Particulier;Toulouse;2025-08-26;2025-08;2025-2026;2025-09-10;15;3985.97;0.1;4384.57;Standard;2025-09-21;Payée
FAC-00807;DEV-02016;CLI-0073;Professionnel;Toulouse;2025-07-30;2025-07;2025-2026;2025-08-29;30;363.75;0.2;436.5;Lent;2025-11-05;Payée
FAC-00808;DEV-02019;CLI-0365;Particulier;Toulouse;2025-08-06;2025-08;2025-2026;2025-08-21;15;3227.88;0.1;3550.67;Standard;2025-08-07;Payée
FAC-00809;DEV-02021;CLI-0403;Particulier;Bordeaux;2025-08-25;2025-08;2025-2026;2025-09-09;15;11264.55;0.2;13517.46;Standard;2025-09-05;Payée
FAC-00810;DEV-02025;CLI-0347;Particulier;Toulouse;2025-09-01;2025-09;2025-2026;2025-09-16;15;1576.92;0.2;1892.3;Standard;2025-09-08;Payée
FAC-00811;DEV-02028;CLI-0694;Collectivité;Bordeaux;2025-08-12;2025-08;2025-2026;2025-09-26;45;8910.89;0.2;10693.07;Standard;2025-09-27;Payée
FAC-00812;DEV-02032;CLI-0307;Particulier;Bordeaux;2025-08-11;2025-08;2025-2026;2025-08-26;15;3720.67;0.2;4464.8;Lent;2025-12-10;Payée
FAC-00813;DEV-02038;CLI-0008;Particulier;Toulouse;2025-08-22;2025-08;2025-2026;2025-09-06;15;10630.96;0.1;11694.06;Bon payeur;2025-08-23;Payée
FAC-00814;DEV-02041;CLI-0088;Particulier;Toulouse;2025-08-04;2025-08;2025-2026;2025-08-19;15;1299.61;0.1;1429.57;Standard;2025-08-19;Payée
FAC-00815;DEV-02042;CLI-0477;Professionnel;Bordeaux;2025-08-15;2025-08;2025-2026;2025-09-14;30;487.0;0.2;584.4;Standard;2025-09-16;Payée
FAC-00816;DEV-02046;CLI-0031;Professionnel;Bordeaux;2025-09-08;2025-09;2025-2026;2025-10-08;30;2369.18;0.2;2843.02;Standard;2025-10-01;Payée
FAC-00817;DEV-02047;CLI-0066;Professionnel;Toulouse;2025-09-05;2025-09;2025-2026;2025-10-05;30;6361.88;0.2;7634.26;Bon payeur;2025-09-12;Payée
FAC-00818;DEV-02049;CLI-0235;Particulier;Toulouse;2025-08-19;2025-08;2025-2026;2025-09-03;15;367.5;0.2;441.0;Lent;2025-12-22;Payée
FAC-00819;DEV-02050;CLI-0481;Syndic;Bordeaux;2025-08-15;2025-08;2025-2026;2025-10-14;60;1467.44;0.2;1760.93;Standard;2025-10-18;Payée
FAC-00820;DEV-02055;CLI-0292;Professionnel;Bordeaux;2025-09-10;2025-09;2025-2026;2025-10-10;30;3200.33;0.2;3840.4;Standard;2025-10-03;Payée
FAC-00821;DEV-02056;CLI-0092;Particulier;Toulouse;2025-08-01;2025-08;2025-2026;2025-08-16;15;323.57;0.2;388.28;Standard;2025-08-18;Payée
FAC-00822;DEV-02059;CLI-0188;Particulier;Bordeaux;2025-08-26;2025-08;2025-2026;2025-09-10;15;274.23;0.2;329.08;Standard;2025-09-07;Payée
FAC-00823;DEV-02063;CLI-0059;Particulier;Bordeaux;2025-09-04;2025-09;2025-2026;2025-09-19;15;1431.94;0.1;1575.13;Bon payeur;2025-09-08;Payée
FAC-00824;DEV-02071;CLI-0534;Particulier;Toulouse;2025-08-22;2025-08;2025-2026;2025-09-06;15;296.36;0.2;355.63;Standard;2025-09-17;Payée
FAC-00825;DEV-02077;CLI-0434;Particulier;Bordeaux;2025-08-07;2025-08;2025-2026;2025-08-22;15;7041.62;0.2;8449.94;Bon payeur;2025-08-30;Payée
FAC-00826;DEV-02085;CLI-0672;Particulier;Toulouse;2025-09-29;2025-09;2025-2026;2025-10-14;15;1922.69;0.2;2307.23;Standard;2025-10-16;Payée
FAC-00827;DEV-02090;CLI-0031;Professionnel;Bordeaux;2025-08-15;2025-08;2025-2026;2025-09-14;30;242.34;0.2;290.81;Standard;2025-09-28;Payée
FAC-00828;DEV-02091;CLI-0303;Particulier;Bordeaux;2025-09-12;2025-09;2025-2026;2025-09-27;15;3651.09;0.2;4381.31;Standard;2025-10-05;Payée
FAC-00829;DEV-02097;CLI-0639;Particulier;Toulouse;2025-08-19;2025-08;2025-2026;2025-09-03;15;304.79;0.2;365.75;Bon payeur;2025-09-16;Payée
FAC-00830;DEV-02101;CLI-0221;Particulier;Bordeaux;2025-08-26;2025-08;2025-2026;2025-09-10;15;5616.28;0.1;6177.91;Lent;2025-12-22;Payée
FAC-00831;DEV-02106;CLI-0640;Particulier;Toulouse;2025-09-22;2025-09;2025-2026;2025-10-07;15;1259.67;0.1;1385.64;Lent;2025-10-02;Payée
FAC-00832;DEV-02109;CLI-0725;Professionnel;Toulouse;2025-08-25;2025-08;2025-2026;2025-09-24;30;460.37;0.2;552.44;Lent;2025-08-26;Payée
FAC-00833;DEV-02111;CLI-0213;Professionnel;Bordeaux;2025-09-01;2025-09;2025-2026;2025-10-01;30;2227.04;0.2;2672.45;Lent;2025-12-17;Payée
FAC-00834;DEV-02112;CLI-0625;Particulier;Toulouse;2025-09-02;2025-09;2025-2026;2025-09-17;15;3173.62;0.2;3808.34;Standard;2025-09-16;Payée
FAC-00835;DEV-02117;CLI-1009;Particulier;Montpellier;2025-09-02;2025-09;2025-2026;2025-09-17;15;323.57;0.2;388.28;Bon payeur;2025-09-11;Payée
FAC-00836;DEV-02119;CLI-0116;Particulier;Bordeaux;2025-09-16;2025-09;2025-2026;2025-10-01;15;155.15;0.1;170.67;Bon payeur;2025-09-17;Payée
FAC-00837;DEV-02122;CLI-0645;Particulier;Bordeaux;2025-10-06;2025-10;2025-2026;2025-10-21;15;1385.79;0.1;1524.37;Bon payeur;2025-10-30;Payée
FAC-00838;DEV-02123;CLI-0577;Syndic;Bordeaux;2025-09-22;2025-09;2025-2026;2025-11-21;60;586.22;0.2;703.46;Standard;2025-11-25;Payée
FAC-00839;DEV-02129;CLI-0362;Particulier;Bordeaux;2025-09-22;2025-09;2025-2026;2025-10-07;15;239.03;0.2;286.84;Bon payeur;2025-09-23;Payée
FAC-00840;DEV-02134;CLI-0323;Particulier;Bordeaux;2025-09-23;2025-09;2025-2026;2025-10-08;15;1356.55;0.1;1492.21;Lent;2025-10-01;Payée
FAC-00841;DEV-02135;CLI-0098;Particulier;Bordeaux;2025-09-15;2025-09;2025-2026;2025-09-30;15;9723.98;0.1;10696.38;Bon payeur;2025-09-25;Payée
FAC-00842;DEV-02139;CLI-0588;Professionnel;Bordeaux;2025-08-28;2025-08;2025-2026;2025-09-27;30;638.39;0.2;766.07;Standard;2025-09-11;Payée
FAC-00843;DEV-02142;CLI-0985;Particulier;Montpellier;2025-09-23;2025-09;2025-2026;2025-10-08;15;431.69;0.2;518.03;Bon payeur;2025-10-11;Payée
FAC-00844;DEV-02145;CLI-0252;Particulier;Bordeaux;2025-09-09;2025-09;2025-2026;2025-09-24;15;3484.03;0.2;4180.84;Standard;2025-09-10;Payée
FAC-00845;DEV-02167;CLI-0413;Particulier;Bordeaux;2025-10-07;2025-10;2025-2026;2025-10-22;15;1791.87;0.2;2150.24;Standard;2025-10-11;Payée
FAC-00846;DEV-02174;CLI-0407;Collectivité;Toulouse;2025-09-22;2025-09;2025-2026;2025-11-06;45;977.38;0.2;1172.86;Standard;2025-11-17;Payée
FAC-00847;DEV-02178;CLI-0479;Professionnel;Bordeaux;2025-11-05;2025-11;2025-2026;2025-12-05;30;613.53;0.2;736.24;Litigieux;2026-04-03;Payée
FAC-00848;DEV-02181;CLI-0139;Particulier;Bordeaux;2025-10-20;2025-10;2025-2026;2025-11-04;15;6522.74;0.1;7175.01;Bon payeur;2025-10-21;Payée
FAC-00849;DEV-02182;CLI-0477;Professionnel;Bordeaux;2025-10-13;2025-10;2025-2026;2025-11-12;30;9270.19;0.2;11124.23;Standard;2025-11-13;Payée
FAC-00850;DEV-02188;CLI-0272;Professionnel;Toulouse;2025-09-24;2025-09;2025-2026;2025-10-24;30;5389.64;0.2;6467.57;Standard;2025-11-18;Payée
FAC-00851;DEV-02189;CLI-0466;Collectivité;Bordeaux;2025-10-29;2025-10;2025-2026;2025-12-13;45;1887.12;0.2;2264.54;Standard;2025-12-01;Payée
FAC-00852;DEV-02190;CLI-0089;Particulier;Bordeaux;2025-10-21;2025-10;2025-2026;2025-11-05;15;9377.45;0.2;11252.94;Bon payeur;2025-10-30;Payée
FAC-00853;DEV-02194;CLI-0464;Particulier;Bordeaux;2025-11-11;2025-11;2025-2026;2025-11-26;15;260.4;0.2;312.48;Standard;2025-11-29;Payée
FAC-00854;DEV-02195;CLI-0404;Professionnel;Toulouse;2025-10-07;2025-10;2025-2026;2025-11-06;30;602.57;0.2;723.08;Standard;2025-11-29;Payée
FAC-00855;DEV-02199;CLI-0305;Particulier;Toulouse;2025-11-12;2025-11;2025-2026;2025-11-27;15;2978.87;0.1;3276.76;Bon payeur;2025-11-13;Payée
FAC-00856;DEV-02202;CLI-0340;Particulier;Bordeaux;2025-10-08;2025-10;2025-2026;2025-10-23;15;10260.15;0.2;12312.18;Lent;2025-10-28;Payée
FAC-00857;DEV-02204;CLI-0691;Professionnel;Montpellier;2025-11-06;2025-11;2025-2026;2025-12-06;30;565.72;0.2;678.86;Bon payeur;2025-12-10;Payée
FAC-00858;DEV-02207;CLI-0525;Particulier;Bordeaux;2025-10-10;2025-10;2025-2026;2025-10-25;15;8801.94;0.1;9682.13;Bon payeur;2025-10-26;Payée
FAC-00859;DEV-02208;CLI-0595;Particulier;Toulouse;2025-11-07;2025-11;2025-2026;2025-11-22;15;778.13;0.1;855.94;Lent;2025-11-08;Payée
FAC-00860;DEV-02211;CLI-0756;Particulier;Toulouse;2025-11-05;2025-11;2025-2026;2025-11-20;15;7043.14;0.2;8451.77;Litigieux;2026-04-18;Payée
FAC-00861;DEV-02212;CLI-0980;Professionnel;Montpellier;2025-10-20;2025-10;2025-2026;2025-11-19;30;27548.15;0.2;33057.78;Bon payeur;2025-11-14;Payée
FAC-00862;DEV-02214;CLI-0102;Particulier;Toulouse;2025-10-06;2025-10;2025-2026;2025-10-21;15;4065.48;0.2;4878.58;Bon payeur;2025-10-10;Payée
FAC-00863;DEV-02217;CLI-0980;Professionnel;Montpellier;2025-10-16;2025-10;2025-2026;2025-11-15;30;726.18;0.2;871.42;Bon payeur;2025-10-17;Payée
FAC-00864;DEV-02223;CLI-0233;Particulier;Toulouse;2025-10-16;2025-10;2025-2026;2025-10-31;15;3697.28;0.2;4436.74;Lent;2025-11-22;Payée
FAC-00865;DEV-02232;CLI-0548;Collectivité;Bordeaux;2025-10-27;2025-10;2025-2026;2025-12-11;45;663.84;0.2;796.61;Bon payeur;2025-12-05;Payée
FAC-00866;DEV-02233;CLI-0328;Particulier;Bordeaux;2025-10-28;2025-10;2025-2026;2025-11-12;15;6886.67;0.2;8264.0;Bon payeur;2025-11-24;Payée
FAC-00867;DEV-02235;CLI-0514;Particulier;Toulouse;2025-11-11;2025-11;2025-2026;2025-11-26;15;255.24;0.2;306.29;Standard;2025-11-12;Payée
FAC-00868;DEV-02239;CLI-0406;Particulier;Toulouse;2025-11-21;2025-11;2025-2026;2025-12-06;15;382.78;0.2;459.34;Standard;2025-12-08;Payée
FAC-00869;DEV-02242;CLI-0441;Professionnel;Bordeaux;2025-11-11;2025-11;2025-2026;2025-12-11;30;4619.92;0.2;5543.9;Standard;2025-12-24;Payée
FAC-00870;DEV-02250;CLI-0296;Professionnel;Bordeaux;2025-11-12;2025-11;2025-2026;2025-12-12;30;461.4;0.2;553.68;Bon payeur;2025-12-04;Payée
FAC-00871;DEV-02254;CLI-0037;Particulier;Toulouse;2025-11-10;2025-11;2025-2026;2025-11-25;15;180.29;0.1;198.32;Bon payeur;2025-11-13;Payée
FAC-00872;DEV-02269;CLI-0623;Syndic;Montpellier;2025-11-21;2025-11;2025-2026;2026-01-20;60;8754.7;0.2;10505.64;Lent;2025-11-22;Payée
FAC-00873;DEV-02270;CLI-0463;Particulier;Toulouse;2025-11-24;2025-11;2025-2026;2025-12-09;15;710.47;0.1;781.52;Standard;2025-11-25;Payée
FAC-00874;DEV-02271;CLI-0294;Professionnel;Toulouse;2025-11-21;2025-11;2025-2026;2025-12-21;30;1178.36;0.2;1414.03;Standard;2025-12-09;Payée
FAC-00875;DEV-02272;CLI-0354;Particulier;Bordeaux;2025-10-27;2025-10;2025-2026;2025-11-11;15;9989.55;0.1;10988.5;Bon payeur;2025-11-29;Payée
FAC-00876;DEV-02274;CLI-0236;Particulier;Toulouse;2025-11-17;2025-11;2025-2026;2025-12-02;15;226.02;0.2;271.22;Bon payeur;2025-12-12;Payée
FAC-00877;DEV-02276;CLI-0382;Professionnel;Toulouse;2025-11-25;2025-11;2025-2026;2025-12-25;30;12339.23;0.2;14807.08;Bon payeur;2025-12-19;Payée
FAC-00878;DEV-02278;CLI-0429;Syndic;Toulouse;2025-11-05;2025-11;2025-2026;2026-01-04;60;573.02;0.2;687.62;Lent;2025-12-29;Payée
FAC-00879;DEV-02283;CLI-0778;Professionnel;Bordeaux;2025-11-17;2025-11;2025-2026;2025-12-17;30;9849.72;0.2;11819.66;Bon payeur;2025-11-26;Payée
FAC-00880;DEV-02289;CLI-0650;Particulier;Toulouse;2025-11-18;2025-11;2025-2026;2025-12-03;15;3365.14;0.2;4038.17;Bon payeur;2025-11-20;Payée
FAC-00881;DEV-02290;CLI-0505;Syndic;Bordeaux;2025-11-24;2025-11;2025-2026;2026-01-23;60;9688.75;0.2;11626.5;Standard;2026-01-31;Payée
FAC-00882;DEV-02292;CLI-0352;Professionnel;Bordeaux;2025-11-24;2025-11;2025-2026;2025-12-24;30;1411.19;0.2;1693.43;Standard;2025-12-25;Payée
FAC-00883;DEV-02293;CLI-0115;Particulier;Bordeaux;2025-12-01;2025-12;2025-2026;2025-12-16;15;1708.39;0.2;2050.07;Standard;2025-12-25;Payée
FAC-00884;DEV-02313;CLI-0087;Particulier;Toulouse;2025-11-10;2025-11;2025-2026;2025-11-25;15;414.28;0.1;455.71;Bon payeur;2025-11-11;Payée
FAC-00885;DEV-02317;CLI-0229;Particulier;Toulouse;2025-12-03;2025-12;2025-2026;2025-12-18;15;450.46;0.1;495.51;Lent;2026-01-10;Payée
FAC-00886;DEV-02326;CLI-0014;Particulier;Bordeaux;2025-12-15;2025-12;2025-2026;2025-12-30;15;1993.24;0.2;2391.89;Bon payeur;2025-12-16;Payée
FAC-00887;DEV-02329;CLI-0129;Professionnel;Toulouse;2025-12-12;2025-12;2025-2026;2026-01-11;30;2301.43;0.2;2761.72;Bon payeur;2025-12-13;Payée
FAC-00888;DEV-02333;CLI-0697;Particulier;Montpellier;2025-12-04;2025-12;2025-2026;2025-12-19;15;3446.63;0.1;3791.29;Bon payeur;2025-12-05;Payée
FAC-00889;DEV-02338;CLI-0754;Professionnel;Bordeaux;2025-11-17;2025-11;2025-2026;2025-12-17;30;1244.72;0.2;1493.66;Standard;2025-12-21;Payée
FAC-00890;DEV-02341;CLI-0131;Particulier;Toulouse;2025-12-08;2025-12;2025-2026;2025-12-23;15;6138.33;0.1;6752.16;Bon payeur;2026-01-01;Payée
FAC-00891;DEV-02343;CLI-0778;Professionnel;Bordeaux;2025-12-24;2025-12;2025-2026;2026-01-23;30;17176.98;0.2;20612.38;Bon payeur;2026-01-10;Payée
FAC-00892;DEV-02345;CLI-0490;Syndic;Bordeaux;2025-11-12;2025-11;2025-2026;2026-01-11;60;26514.42;0.2;31817.3;Litigieux;2026-04-22;Payée
FAC-00893;DEV-02348;CLI-0364;Particulier;Bordeaux;2025-12-01;2025-12;2025-2026;2025-12-16;15;2311.49;0.1;2542.64;Standard;2025-12-26;Payée
FAC-00894;DEV-02352;CLI-0606;Particulier;Bordeaux;2025-12-02;2025-12;2025-2026;2025-12-17;15;851.4;0.1;936.54;Bon payeur;2025-12-09;Payée
FAC-00895;DEV-02354;CLI-0186;Particulier;Bordeaux;2025-11-25;2025-11;2025-2026;2025-12-10;15;10981.52;0.1;12079.67;Bon payeur;2025-12-10;Payée
FAC-00896;DEV-02357;CLI-0573;Particulier;Bordeaux;2025-12-15;2025-12;2025-2026;2025-12-30;15;4395.26;0.1;4834.79;Bon payeur;2025-12-26;Payée
FAC-00897;DEV-02361;CLI-0474;Professionnel;Toulouse;2025-12-08;2025-12;2025-2026;2026-01-07;30;5092.5;0.2;6111.0;Lent;2026-02-09;Payée
FAC-00898;DEV-02364;CLI-0350;Particulier;Bordeaux;2025-12-23;2025-12;2025-2026;2026-01-07;15;257.2;0.2;308.64;Standard;2025-12-24;Payée
FAC-00899;DEV-02367;CLI-0123;Particulier;Toulouse;2025-11-21;2025-11;2025-2026;2025-12-06;15;4014.32;0.2;4817.18;Standard;2025-12-17;Payée
FAC-00900;DEV-02369;CLI-0344;Syndic;Toulouse;2025-12-10;2025-12;2025-2026;2026-02-08;60;8861.36;0.2;10633.63;Lent;2026-03-08;Payée
FAC-00901;DEV-02373;CLI-0698;Professionnel;Bordeaux;2026-01-26;2026-01;2025-2026;2026-02-25;30;3037.06;0.2;3644.47;Bon payeur;2026-02-07;Payée
FAC-00902;DEV-02374;CLI-0059;Particulier;Bordeaux;2025-12-10;2025-12;2025-2026;2025-12-25;15;866.93;0.1;953.62;Bon payeur;2025-12-14;Payée
FAC-00903;DEV-02376;CLI-0591;Professionnel;Montpellier;2025-12-16;2025-12;2025-2026;2026-01-15;30;444.83;0.2;533.8;Bon payeur;2025-12-31;Payée
FAC-00904;DEV-02378;CLI-0074;Particulier;Bordeaux;2025-11-25;2025-11;2025-2026;2025-12-10;15;5899.28;0.1;6489.21;Standard;2025-11-26;Payée
FAC-00905;DEV-02379;CLI-0211;Particulier;Bordeaux;2025-12-12;2025-12;2025-2026;2025-12-27;15;1460.73;0.2;1752.88;Standard;2026-01-22;Payée
FAC-00906;DEV-02382;CLI-0802;Collectivité;Bordeaux;2025-12-30;2025-12;2025-2026;2026-02-13;45;2965.1;0.2;3558.12;Bon payeur;2026-01-28;Payée
FAC-00907;DEV-02383;CLI-0341;Collectivité;Toulouse;2025-12-31;2025-12;2025-2026;2026-02-14;45;1886.71;0.2;2264.05;Standard;2026-01-27;Payée
FAC-00908;DEV-02384;CLI-0716;Particulier;Bordeaux;2026-01-06;2026-01;2025-2026;2026-01-21;15;14084.39;0.1;15492.83;Bon payeur;2026-01-19;Payée
FAC-00909;DEV-02385;CLI-1002;Particulier;Montpellier;2025-12-17;2025-12;2025-2026;2026-01-01;15;145.98;0.1;160.58;Bon payeur;2026-01-31;Payée
FAC-00910;DEV-02392;CLI-0252;Particulier;Bordeaux;2025-12-26;2025-12;2025-2026;2026-01-10;15;284.79;0.2;341.75;Standard;2026-01-05;Payée
FAC-00911;DEV-02393;CLI-0156;Particulier;Bordeaux;2025-12-01;2025-12;2025-2026;2025-12-16;15;1004.25;0.2;1205.1;Bon payeur;2025-12-02;Payée
FAC-00912;DEV-02394;CLI-0009;Particulier;Toulouse;2026-01-19;2026-01;2025-2026;2026-02-03;15;11572.52;0.1;12729.77;Standard;2026-02-07;Payée
FAC-00913;DEV-02395;CLI-0079;Particulier;Bordeaux;2025-12-16;2025-12;2025-2026;2025-12-31;15;3392.23;0.2;4070.68;Standard;2026-01-10;Payée
FAC-00914;DEV-02400;CLI-0731;Particulier;Bordeaux;2026-01-01;2026-01;2025-2026;2026-01-16;15;183.23;0.1;201.55;Standard;2026-01-15;Payée
FAC-00915;DEV-02407;CLI-0799;Particulier;Montpellier;2025-12-26;2025-12;2025-2026;2026-01-10;15;306.67;0.2;368.0;Litigieux;;En retard
FAC-00916;DEV-02409;CLI-0501;Particulier;Bordeaux;2026-01-22;2026-01;2025-2026;2026-02-06;15;859.49;0.1;945.44;Bon payeur;2026-02-17;Payée
FAC-00917;DEV-02410;CLI-0494;Professionnel;Bordeaux;2026-01-05;2026-01;2025-2026;2026-02-04;30;2392.09;0.2;2870.51;Lent;2026-04-08;Payée
FAC-00918;DEV-02411;CLI-0800;Particulier;Bordeaux;2025-12-23;2025-12;2025-2026;2026-01-07;15;10811.88;0.2;12974.26;Bon payeur;2026-01-12;Payée
FAC-00919;DEV-02414;CLI-0330;Particulier;Toulouse;2025-12-08;2025-12;2025-2026;2025-12-23;15;330.48;0.2;396.58;Standard;2025-12-15;Payée
FAC-00920;DEV-02417;CLI-0417;Particulier;Toulouse;2026-01-12;2026-01;2025-2026;2026-01-27;15;978.35;0.2;1174.02;Lent;2026-01-16;Payée
FAC-00921;DEV-02418;CLI-0709;Professionnel;Montpellier;2026-01-06;2026-01;2025-2026;2026-02-05;30;684.86;0.2;821.83;Lent;2026-04-17;Payée
FAC-00922;DEV-02421;CLI-0548;Collectivité;Bordeaux;2026-01-01;2026-01;2025-2026;2026-02-15;45;9895.13;0.2;11874.16;Bon payeur;2026-03-04;Payée
FAC-00923;DEV-02423;CLI-0465;Particulier;Bordeaux;2026-01-05;2026-01;2025-2026;2026-01-20;15;279.88;0.2;335.86;Bon payeur;2026-01-09;Payée
FAC-00924;DEV-02425;CLI-0979;Particulier;Montpellier;2026-01-09;2026-01;2025-2026;2026-01-24;15;2877.19;0.1;3164.91;Bon payeur;2026-01-10;Payée
FAC-00925;DEV-02428;CLI-0100;Particulier;Bordeaux;2026-02-02;2026-02;2025-2026;2026-02-17;15;408.76;0.2;490.51;Lent;2026-03-11;Payée
FAC-00926;DEV-02436;CLI-0688;Particulier;Toulouse;2026-01-05;2026-01;2025-2026;2026-01-20;15;1153.83;0.1;1269.21;Bon payeur;2026-01-07;Payée
FAC-00927;DEV-02437;CLI-0780;Particulier;Montpellier;2026-01-09;2026-01;2025-2026;2026-01-24;15;3435.12;0.2;4122.14;Standard;2026-01-10;Payée
FAC-00928;DEV-02438;CLI-0785;Syndic;Toulouse;2026-01-06;2026-01;2025-2026;2026-03-07;60;354.37;0.2;425.24;Standard;2026-03-06;Payée
FAC-00929;DEV-02439;CLI-0306;Particulier;Bordeaux;2026-01-12;2026-01;2025-2026;2026-01-27;15;234.06;0.2;280.87;Standard;2026-01-13;Payée
FAC-00930;DEV-02440;CLI-0478;Particulier;Bordeaux;2026-01-12;2026-01;2025-2026;2026-01-27;15;4573.37;0.1;5030.71;Standard;2026-01-13;Payée
FAC-00931;DEV-02441;CLI-0689;Particulier;Bordeaux;2025-12-19;2025-12;2025-2026;2026-01-03;15;5811.39;0.1;6392.53;Bon payeur;2026-01-02;Payée
FAC-00932;DEV-02442;CLI-0026;Particulier;Bordeaux;2025-12-15;2025-12;2025-2026;2025-12-30;15;1541.66;0.2;1849.99;Standard;2026-01-03;Payée
